source_batch,group_id,consensus,choice,edge_set,routing,n_votes,n_valid,minority,mean_confidence,route_reason,evidence_id,evidence_pack_sha256,displayed_candidate_universe_sha256,option_menu_sha256,chosen_option_id,panel_invocation_sha256,consensus_policy_sha256
de_berlin_roads_bulk_v7_20260718,4ab44f67,none,D,"[[""0edd4071-8ae6-4a98-89ef-fc35bb4ec878"", ""de_berlin_299557_881f188453""], [""3066792c-9be4-4fa3-b17f-bf9e656c4e02"", ""de_berlin_299558_881f188453""], [""77ab1008-0b5c-495d-b272-f34bddee7387"", ""de_berlin_299396_881f188453""], [""9fce4a81-6f01-4611-a286-ee3228f68841"", ""de_berlin_299057_881f188453""], [""bcde3116-d310-4e22-a77e-82a1238d7332"", ""de_berlin_299116_881f188453""], [""c09b10d7-8280-47b5-a29b-6b336b2dbae5"", ""de_berlin_299115_881f188453""], [""cdd9f640-58ce-4108-9bc0-1ee316c32049"", ""de_berlin_299395_881f188457""], [""d7843cdb-a562-4486-ac8a-acd4782ff958"", ""de_berlin_299559_881f188457""], [""e71e2282-53cb-46fa-adbd-09399d1e7537"", ""de_berlin_299057_881f188453""], [""e71e2282-53cb-46fa-adbd-09399d1e7537"", ""de_berlin_299569_881f188453""], [""f3004f1a-68a0-4550-9c7c-49956d93bb39"", ""de_berlin_299161_881f188457""], [""f3617edf-e05d-4699-ad87-557840b12f3e"", ""de_berlin_299162_881f188453""]]",human_review,3,1,,0.88,no_majority,1c1db5c66e36a159c8158004e3e87505f112bb77ba1babedad5101d58db10449,8159a6bc5af0222239a14dee5af5b1928f1e9d1b7a31e2ea14f39550cc20dd47,fdd09ccd9a8bee949475fa54ec1c94c46ff10f8fdd059863790e691a458beeb8,d5c6f4896b0567271c136c88829bee7004ced4ab32067c7c68cba35423371268,9e4a02b6d1292bf562a97cb0a0313a2ecdb7fee2ef754c8725ec916abd1f9cbb,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
de_berlin_roads_bulk_v7_20260718,4cae1442,majority,A,"[[""6412f529-5dee-4723-8ba1-eb6e130fd7e0"", ""de_berlin_71746_881f18b291""], [""6412f529-5dee-4723-8ba1-eb6e130fd7e0"", ""de_berlin_71747_881f18b291""], [""c76f9890-7924-4a57-a7b6-9050c1dc3c97"", ""de_berlin_71746_881f18b291""], [""c76f9890-7924-4a57-a7b6-9050c1dc3c97"", ""de_berlin_71747_881f18b291""], [""c9190fa0-0f42-4760-8aa8-8632e2be28d1"", ""de_berlin_71747_881f18b291""], [""c9190fa0-0f42-4760-8aa8-8632e2be28d1"", ""de_berlin_72096_881f18b293""], [""c9190fa0-0f42-4760-8aa8-8632e2be28d1"", ""de_berlin_72097_881f18b293""]]",human_review,3,3,claude=NONE,0.935,dissent:claude=NONE,1e6016b2c636aca806c133ac0d63978979220478e95438774d3d3f05bfa0e351,e19385481da5cdd4d9819513926ce741c8d4121474da190a5fcfacd28428f8ea,237c0c0a9acd40efbc733b97ec0a2cc9765fbfdfd053807634ef0aabc19a410b,6208f909f81e9bd516c7ba2fc316e78b8f26b8dc235adc78cec68e0264857a3b,237c0c0a9acd40efbc733b97ec0a2cc9765fbfdfd053807634ef0aabc19a410b,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
de_berlin_roads_bulk_v7_20260718,50e3bf1f,majority,B,"[[""05f5649f-364b-4084-9884-ab68d9678f4a"", ""de_berlin_48978_881f1d4f6b""]]",human_review,3,3,codex=A,0.74,dissent:codex=A,123ef50d395eec0399858b2f66a4338f78946a2e644dadf3f2ab9a0b62308f2f,89f649c9d0a39b862298530ed5722318c02ce403c5286f3c8c449f5876c52baf,b982a55a0fc61728c326465a059626f73258c4f9b44fd7c98b7488c35067e1eb,d430a34774109b9bbcfcbe59e72ee9c00b16539e19e49a482c001f387db32bd4,70dd40d448e5bc0612b0183ae97bbde49415ee11370dba93006c15f76efdd227,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
de_berlin_roads_bulk_v7_20260718,74918469,none,B,"[[""afd3721a-c0e9-4727-8071-5b51904b4338"", ""de_berlin_56329_881f1d4919""]]",human_review,3,3,codex=A; muse=NONE,0.82,no_majority,ceb796ffd649e0ffa8337e9bea35af7010f829152958954fd3e25ac8969aaabb,7cc715df01455ea2c884c68ba094e4dd56af85d3c13c5a125f284038dbc8e26b,0bd82c99a705106e65a537b56c051bd08d850ae0312a5448e350111e3d126112,5766d17ac3830904227fa8f952d0b292ecee720c0d88076ad5d2b5c2c5ac9b66,eee3a5b288a71f1798ffbc219d00b89a7c93259d6e62ac057f0561b05fad7862,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
de_berlin_roads_bulk_v7_20260718,76388fae,majority,NONE,[],human_review,3,3,muse=C,0.84,dissent:muse=C,c72f52bd72e32b93c661121cb76a8d702dd9f754fb8c7f1a2eefbc372e009c5d,5eb18239b56dfe481d977db0d9c9491aead7fca4049b9398898d3a4c7727ecf9,760ee3dbc14776f68a5272e47a579a86e0b55dc716207d98b4bac280c786193a,5c9e682e32896473413265536dce04deb5a34e345fab18351d9b414ec5ec91f3,NONE,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
de_berlin_roads_bulk_v7_20260718,7a522fa3,unanimous,A,"[[""00295e7d-342c-47f7-abc9-b51c598433e9"", ""de_berlin_63854_881f1d4999""], [""7bf82182-edeb-4e85-bda7-8b2d17fe736c"", ""de_berlin_63854_881f1d4999""]]",auto_accept,3,3,,0.977,unanimous,7b45c4d58c61b5cc35eb7f062fc76681255cb67cc10cad20b5cdff0602ff945e,d43f2de963cbe5fdfd832a225ad3c4cdfec00931978782b97b03252f0c98d04f,4d974baadb4350ae67cfc93edc23a32d6c3e67aba49447caaf9df24699148a15,f7afe8681c491f93e6dc7b44eb446ca9eaa3c0ef0aa2725f4e854cb88cd7f3fd,4d974baadb4350ae67cfc93edc23a32d6c3e67aba49447caaf9df24699148a15,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
de_berlin_roads_bulk_v7_20260718,8b67b969,unanimous,A,"[[""00466546-84a9-45f3-8ae3-ff0b038677a4"", ""de_berlin_49689_881f1d4947""], [""251a3e3d-f9c0-40fc-8479-5c5e519f19ec"", ""de_berlin_49689_881f1d4947""]]",auto_accept,3,3,,0.943,unanimous,59d0694e3e6220c3a953df085ae5aa4b99efadea81eddbd88cc6d8882b8f827b,15c53ff9224316737d75d484d49768f9ff664cf04a37090fd3175d2d2ffdf272,3a3a1a66192598376e8c0e1651a6e3ebb90065bf4028f92b878c129a5fce14b9,ea1937bd3561dd7c4327b1002b7fb307fa737d0cdd32a276b5102f9a0f0e14a4,3a3a1a66192598376e8c0e1651a6e3ebb90065bf4028f92b878c129a5fce14b9,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
de_berlin_roads_bulk_v7_20260718,8d0412b2,unanimous,A,"[[""002f6e4b-8807-4b31-8090-9198a31ab77a"", ""de_berlin_60361_881f1d4f49""], [""205e34b0-2271-4651-8cc0-b7e71efbe752"", ""de_berlin_60361_881f1d4f49""]]",auto_accept,3,3,,0.977,unanimous,b8a83e74336826be71f5b64cf573f4b47c511abfe296e82e44447395c5c9ecf2,ec8e31c8e0690441f0e70f84a621fdeacc65d9b65ea520dfcb5ddf0365bde9e9,2189965c5644ae9ed798c02324985bb89b3276cbf544d960042c0b50624d4584,ca15133039deb03e4ea76add7e884cf6869a7cf8cc0b6f905acf984c2a696525,2189965c5644ae9ed798c02324985bb89b3276cbf544d960042c0b50624d4584,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
de_berlin_roads_bulk_v7_20260718,a4371386,unanimous,A,"[[""002cd0ba-9b92-409b-b98b-0ad42eda3641"", ""de_berlin_74475_881f1d40b7""], [""968a49b5-6f24-451c-85ed-288393fb2343"", ""de_berlin_74475_881f1d40b7""]]",auto_accept,3,3,,0.98,unanimous,7ae867802b4329366a3cfa36062c0b412eca3def0eab8f976c62933c82bc3b67,1bbc7510649965dfb8499959ab127a158a478ca725d547c367ba845857149a10,3c309d71a3320014e9ff181245d39a3c806695831480250cad43129cdedb7e58,b3e69a2bd295cdf3388febcd3b9e6e2e8d236c91b91950bcbfaa5014ea1d7d1e,3c309d71a3320014e9ff181245d39a3c806695831480250cad43129cdedb7e58,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
de_berlin_roads_bulk_v7_20260718,e648fe99,none,B,"[[""12fceb93-f627-457d-bd98-cfe74aa478e4"", ""de_berlin_299391_881f188453""], [""213f6b20-46b2-47a5-9ce0-365f1d4abbf9"", ""de_berlin_299127_881f188419""], [""243f1714-814a-4e46-8a66-a730d884ea4c"", ""de_berlin_299527_881f188453""], [""4e407d83-691b-4492-a0b1-4fe753523bdd"", ""de_berlin_299392_881f188453""], [""6297c99e-b2ec-4645-9fdb-bd999963fe85"", ""de_berlin_299163_881f188453""], [""6d3298c2-600c-46e0-8927-f5776689e6ee"", ""de_berlin_299089_881f188457""], [""6d3298c2-600c-46e0-8927-f5776689e6ee"", ""de_berlin_299562_881f188419""], [""7278273a-aaaa-4068-b784-ed912283a6c9"", ""de_berlin_299089_881f188457""], [""9864bf47-c60e-4d16-9e59-76a95b839fbc"", ""de_berlin_299397_881f188453""], [""a24cc889-61a1-4d9f-b6e0-b29cb6f936ed"", ""de_berlin_299526_881f188419""], [""a40d7c53-7d43-4c39-88f8-70fd788f4576"", ""de_berlin_305348_881f18841d""], [""b04c0ac1-a918-4f8a-8530-564c79e03085"", ""de_berlin_299089_881f188457""], [""b04c0ac1-a918-4f8a-8530-564c79e03085"", ""de_berlin_299399_881f188451""], [""b722877e-faf6-4596-83f4-debc5fe1a008"", ""de_berlin_299528_881f188419""]]",human_review,3,1,,0.88,no_majority,2f0452c0e1c4c00976d0eded2fdebe4f85c25729ba4da4ee588b4f843f5cc875,cc75055cf2b509253c1e79873a26748d50a26f839f417f02141703acfa91acad,85fd54b1556e65d60f49c6b6eb89a653959c4bbf0747c1c4d479bf1e77eec3c8,283e260ecc4fb9798689904e06b6c84a670225570980e7cbeb8ead171867096b,19923bda2e515572c4cf351629428418fb39080fe0bfb0b7cdd21c1caa914103,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
de_berlin_roads_bulk_v7_20260718,ec03f4f0,none,C,"[[""0b8e93c7-cfc6-4b1a-af4e-c5fc1e1f19af"", ""de_berlin_299786_881f18b205""], [""17e9e6db-95b8-408e-996e-ee2003094696"", ""de_berlin_299352_881f18b231""], [""17e9e6db-95b8-408e-996e-ee2003094696"", ""de_berlin_299355_881f18b237""], [""17e9e6db-95b8-408e-996e-ee2003094696"", ""de_berlin_299668_881f18b239""], [""1c6ad07c-5068-4236-873c-66e3415870b5"", ""de_berlin_299060_881f18b231""], [""1c6ad07c-5068-4236-873c-66e3415870b5"", ""de_berlin_299085_881f18b239""], [""2255f5e6-5129-4ba1-99ce-2d7dd4411853"", ""de_berlin_299647_881f18b261""], [""2a96bad2-cd06-425c-915a-8c1871b4ba16"", ""de_berlin_299118_881f18b2ed""], [""671efda7-babe-4dee-9c77-e1afed684b12"", ""de_berlin_299523_881f18b263""], [""68f1ed48-d936-4bba-abf2-7cd9eca22136"", ""de_berlin_299522_881f18b263""], [""68f1ed48-d936-4bba-abf2-7cd9eca22136"", ""de_berlin_299646_881f18b261""], [""82047d60-ee81-4822-a44b-cf738e3986c9"", ""de_berlin_299787_881f18b207""], [""98faca14-0aca-41e6-bae2-88ca9aaea99e"", ""de_berlin_299614_881f18b205""], [""ab9516b5-75c2-47db-bfca-44a604c45d03"", ""de_berlin_299599_881f18b207""], [""b8a89fb0-5519-4a3e-a3ff-81fddcb81d80"", ""de_berlin_299616_881f18b205""], [""c48bb24f-0f0b-4820-b622-25bbb9192645"", ""de_berlin_299060_881f18b231""], [""c48bb24f-0f0b-4820-b622-25bbb9192645"", ""de_berlin_299061_881f18b23b""], [""d0d260ce-e5b6-4ce6-b8ed-384dafcf19fb"", ""de_berlin_299648_881f18b261""]]",human_review,3,2,muse=N,0.55,no_majority,8658da0d36668e5ee50e3baa2b6de92c9f57d7c5e88bae9994861c2089dd46d2,02b836b943b55503a66c9f96984b340dbfc6842777e9dea656fad5053203051d,b437291a727e47fe575a2b89436edf8f9aa0493678985c7adbbb681660150ab3,4e7f36e6b2e9c331119385dd1eab0fc158d41dacb8076df853029bc7bd62917d,2d075a924eedff59c372c666758fd2d17f65d13475c5607100115d6118c194fd,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
de_berlin_roads_bulk_v7_20260718,ee19a1a7,majority,I,"[[""08b9ddfe-9ba8-433a-96b7-065668ff8767"", ""de_berlin_65510_881f18b5e7""], [""74318ba2-6f41-42de-8154-b511c9741d91"", ""de_berlin_65510_881f18b5e7""], [""74318ba2-6f41-42de-8154-b511c9741d91"", ""de_berlin_65511_881f18b5e7""], [""7f94d892-73be-42e7-b680-ea69b4efd5b1"", ""de_berlin_305350_881f18b5e7""], [""e9c0db55-de07-4c78-b661-c88772b1083e"", ""de_berlin_65511_881f18b5e7""], [""ff562554-b28a-4064-99a1-cda133535009"", ""de_berlin_305350_881f18b5e7""], [""ff562554-b28a-4064-99a1-cda133535009"", ""de_berlin_65508_881f18b5e7""]]",human_review,3,2,,0.95,below_quorum:2,68e12f78039f3e150ad4ac596d88bf65220ce57be60b81b8060f69b8320ac5c2,848506c51e2a06205e73c5c080bc24e141fdf0b2d349c63a7de8b977f0bf3c4d,68e6222633e8f95012106dfc57121d8af91abc5d869c7d3c707ea1a50a943459,172e258d56dd7f19513b1bc163a5ed147a2b9799d9c59b95cbbc4de32d8ddaff,459c56d2c9686ae0fb38304b9d1d47d210165a0ab90a960a8da74ce33c1e4005,198a055236ae10b885465e07ab75ab4c6f3924745d3a398809325e9eb359ac1c,a97a90080eb647b718f075846f6690520112a959e678860f84f1f0002e96c486
